0.000000	1.172917
0.020000	0.460417
0.040000	0.456250
0.060000	0.435417
0.080000	0.435417
0.100000	0.443750
0.120000	0.447917
0.140000	0.460417
0.160000	0.427083
0.180000	0.406250
0.200000	0.435417
0.220000	0.472917
0.240000	0.452083
0.260000	0.435417
0.280000	0.418750
0.300000	0.439583
0.320000	0.431250
0.340000	0.422917
0.360000	0.452083
0.380000	0.447917
0.400000	0.452083
0.420000	0.456250
0.440000	0.468750
0.460000	0.435417
0.480000	0.447917
0.500000	0.422917
0.520000	0.452083
0.540000	0.443750
0.560000	0.431250
0.580000	0.435417
0.600000	0.427083
0.620000	0.452083
0.640000	0.456250
0.660000	0.431250
0.680000	0.452083
0.700000	0.427083
0.720000	0.452083
0.740000	0.427083
0.760000	0.422917
0.780000	0.410417
0.800000	0.443750
0.820000	0.439583
0.840000	0.435417
0.860000	0.435417
0.880000	0.418750
0.900000	0.418750
0.920000	0.464583
0.940000	0.431250
0.960000	0.427083
0.980000	0.410417
1.000000	0.418750
1.020000	0.452083
1.040000	0.443750
1.060000	0.439583
1.080000	0.439583
1.100000	0.431250
1.120000	0.435417
1.140000	0.439583
1.160000	0.435417
1.180000	0.427083
1.200000	0.427083
1.220000	0.422917
1.240000	0.447917
1.260000	0.427083
1.280000	0.431250
1.300000	0.431250
1.320000	0.460417
1.340000	0.460417
1.360000	0.427083
1.380000	0.443750
1.400000	0.422917
1.420000	0.456250
1.440000	0.435417
1.460000	0.447917
1.480000	0.443750
1.500000	0.439583
1.520000	0.418750
1.540000	0.443750
1.560000	0.443750
1.580000	0.452083
1.600000	0.435417
1.620000	0.464583
1.640000	0.464583
1.660000	0.439583
1.680000	0.431250
1.700000	0.443750
1.720000	0.427083
1.740000	0.452083
1.760000	0.406250
1.780000	0.431250
1.800000	0.422917
1.820000	0.431250
1.840000	0.456250
1.860000	0.431250
1.880000	0.435417
1.900000	0.443750
1.920000	0.418750
1.940000	0.443750
1.960000	0.422917
1.980000	0.435417
2.000000	0.402083
2.020000	0.422917
2.040000	0.422917
2.060000	0.427083
2.080000	0.447917
2.100000	0.439583
2.120000	0.439583
2.140000	0.452083
2.160000	0.410417
2.180000	0.460417
2.200000	0.439583
2.220000	0.402083
2.240000	0.435417
2.260000	0.439583
2.280000	0.414583
2.300000	0.422917
2.320000	0.414583
2.340000	0.439583
2.360000	0.418750
2.380000	0.427083
2.400000	0.447917
2.420000	0.418750
2.440000	0.443750
2.460000	0.439583
2.480000	0.431250
2.500000	0.422917
2.520000	0.435417
2.540000	0.414583
2.560000	0.439583
2.580000	0.452083
2.600000	0.435417
2.620000	0.414583
2.640000	0.418750
2.660000	0.435417
2.680000	0.435417
2.700000	0.439583
2.720000	0.427083
2.740000	0.439583
2.760000	0.418750
2.780000	0.456250
2.800000	0.447917
2.820000	0.435417
2.840000	0.431250
2.860000	0.427083
2.880000	0.443750
2.900000	0.435417
2.920000	0.422917
2.940000	0.431250
2.960000	0.439583
2.980000	0.431250
3.000000	0.456250
3.020000	0.414583
3.040000	0.406250
3.060000	0.422917
3.080000	0.435417
3.100000	0.435417
3.120000	0.414583
3.140000	0.406250
3.160000	0.406250
3.180000	0.439583
3.200000	0.460417
3.220000	0.447917
3.240000	0.431250
3.260000	0.422917
3.280000	0.435417
3.300000	0.447917
3.320000	0.410417
3.340000	0.447917
3.360000	0.443750
3.380000	0.418750
3.400000	0.452083
3.420000	0.435417
3.440000	0.418750
3.460000	0.406250
3.480000	0.464583
3.500000	0.464583
3.520000	0.443750
3.540000	0.418750
3.560000	0.431250
3.580000	0.456250
3.600000	0.464583
3.620000	0.431250
3.640000	0.422917
3.660000	0.431250
3.680000	0.447917
3.700000	0.447917
3.720000	0.427083
3.740000	0.414583
3.760000	0.431250
3.780000	0.464583
3.800000	0.456250
3.820000	0.431250
3.840000	0.427083
3.860000	0.439583
3.880000	0.443750
3.900000	0.439583
3.920000	0.397917
3.940000	0.431250
3.960000	0.464583
3.980000	0.435417
4.000000	0.460417
4.020000	0.447917
4.040000	0.439583
4.060000	0.443750
4.080000	0.464583
4.100000	0.427083
4.120000	0.431250
4.140000	0.406250
4.160000	0.435417
4.180000	0.456250
4.200000	0.452083
4.220000	0.422917
4.240000	0.439583
4.260000	0.447917
4.280000	0.456250
4.300000	0.439583
4.320000	0.422917
4.340000	0.422917
4.360000	0.435417
4.380000	0.439583
4.400000	0.431250
4.420000	0.431250
4.440000	0.427083
4.460000	0.418750
4.480000	0.435417
4.500000	0.468750
4.520000	0.410417
4.540000	0.418750
4.560000	0.439583
4.580000	0.427083
4.600000	0.435417
4.620000	0.439583
4.640000	0.418750
4.660000	0.410417
4.680000	0.452083
4.700000	0.460417
4.720000	0.431250
4.740000	0.439583
4.760000	0.431250
4.780000	0.439583
4.800000	0.472917
4.820000	0.435417
4.840000	0.447917
4.860000	0.447917
4.880000	0.447917
4.900000	0.464583
4.920000	0.443750
4.940000	0.402083
4.960000	0.427083
4.980000	0.435417
5.000000	0.464583
5.020000	0.460417
5.040000	0.439583
5.060000	0.414583
5.080000	0.472917
5.100000	0.452083
5.120000	0.447917
5.140000	0.402083
5.160000	0.447917
5.180000	0.427083
5.200000	0.456250
5.220000	0.397917
5.240000	0.431250
5.260000	0.435417
5.280000	0.456250
5.300000	0.477083
5.320000	0.456250
5.340000	0.439583
5.360000	0.439583
5.380000	0.414583
5.400000	0.456250
5.420000	0.443750
5.440000	0.431250
5.460000	0.397917
5.480000	0.335417
5.500000	0.260417
5.520000	0.222917
5.540000	0.093750
5.560000	0.031250
5.580000	-0.110417
5.600000	-0.189583
5.620000	-0.335417
5.640000	-0.485417
5.660000	-0.668750
5.680000	-0.856250
5.700000	-1.085417
5.720000	-1.339583
5.740000	-1.652083
5.760000	1.231250
5.780000	1.260417
5.800000	1.289583
5.820000	1.247917
5.840000	1.172917
5.860000	1.214583
5.880000	1.227083
5.900000	1.214583
5.920000	1.185417
5.940000	1.143750
5.960000	1.156250
5.980000	1.097917
6.000000	1.118750
6.020000	1.102083
6.040000	1.014583
6.060000	1.010417
6.080000	0.989583
6.100000	0.981250
6.120000	0.960417
6.140000	0.906250
6.160000	0.889583
6.180000	0.835417
6.200000	0.772917
6.220000	0.764583
6.240000	0.710417
6.260000	0.639583
6.280000	0.610417
6.300000	0.581250
6.320000	0.481250
6.340000	0.389583
6.360000	0.335417
6.380000	0.243750
6.400000	0.181250
6.420000	0.072917
6.440000	-0.072917
6.460000	-0.202083
6.480000	-0.335417
6.500000	-0.489583
6.520000	-0.672917
6.540000	-0.922917
6.560000	-1.185417
6.580000	-1.489583
6.600000	1.835417
6.620000	1.293750
6.640000	1.256250
6.660000	1.235417
